A,492,S,64,112
A,493,B,91,166
A,494,S,36,175
A,495,B,10,136
A,496,B,47,180
A,497,S,67,136
A,498,B,61,143
A,499,S,43,109
A,500,B,6,160
A,501,B,20,197
A,502,S,19,198
A,503,S,90,182
A,504,B,91,198
A,505,B,59,120
A,506,B,55,103
A,507,B,5,134
A,508,B,79,114
A,509,B,77,122
A,510,B,16,191
A,511,S,49,122
A,512,S,87,193
A,513,B,11,195
A,514,S,68,158
A,515,S,90,132
A,516,B,74,115
A,517,S,43,138
A,518,S,54,151
A,519,B,54,130
A,520,S,47,101
A,521,B,34,110
A,522,S,79,172
A,523,S,7,137
A,524,S,26,171
A,525,S,17,113
A,526,B,67,168
A,527,B,49,151
A,528,S,62,153
A,529,S,88,123
A,530,B,55,200
A,531,B,26,112
A,532,B,85,158
A,533,B,37,101
A,534,S,80,154
A,535,B,15,174
A,536,B,14,102
A,537,S,8,170
A,538,S,61,182
A,539,S,74,190
A,540,B,69,101
A,541,S,77,128
A,542,S,51,160
A,543,B,19,132
A,544,B,2,183
A,545,S,97,113
A,546,B,90,121
A,547,B,48,139
A,548,B,75,114
A,549,B,69,180
A,550,B,20,199
A,551,S,2,153
A,552,S,37,159
A,553,S,35,199
A,554,S,63,113
A,555,B,98,198
A,556,S,79,139
A,557,B,36,152
A,558,B,76,153
A,559,S,58,129
A,560,S,22,194
A,561,B,86,157
A,562,S,26,160
A,563,B,45,134
A,564,S,96,108
A,565,S,99,164
A,566,S,65,126
A,567,S,39,118
A,568,B,57,183
A,569,B,48,125
A,570,S,90,121
A,571,B,60,112
A,572,B,1,161
A,573,S,13,123
A,574,S,56,115
A,575,S,36,157
A,576,B,69,182
A,577,S,84,123
A,578,B,42,145
A,579,S,99,122
A,580,S,94,161
A,581,S,98,173
A,582,B,92,191
A,583,B,67,102
A,584,S,58,116
A,585,S,44,132
A,586,S,89,105
A,587,B,42,192
A,588,S,84,161
A,589,S,50,112
A,590,B,22,175
A,591,B,37,107
A,592,S,50,178
A,593,B,53,130
A,594,S,14,119
A,595,B,27,147
A,596,S,51,151
A,597,B,97,180
A,598,S,86,109
A,599,S,61,143
A,600,S,13,151
A,601,B,87,139
A,602,S,93,147
A,603,S,6,122
A,604,S,98,135
A,605,B,68,147
A,606,B,71,151
A,607,B,65,102
A,608,B,32,136
A,609,S,8,151
A,610,S,26,154
A,611,S,51,174
A,612,S,98,192
A,613,S,64,140
A,614,B,7,193
A,615,S,76,108
A,616,S,26,120
A,617,S,69,152
A,618,S,88,172
A,619,S,81,194
A,620,S,75,184
A,621,S,68,187
A,622,B,80,167
A,623,B,56,160
A,624,S,44,155
A,625,S,21,124
A,626,B,37,144
A,627,S,63,167
A,628,B,28,127
A,629,S,91,196
A,630,B,41,117
A,631,B,27,107
A,632,B,93,141
A,633,B,62,138
A,634,B,74,195
A,635,S,83,101
A,636,S,92,124
A,637,B,99,124
A,638,S,85,164
A,639,B,21,159
A,640,S,55,119
A,641,S,19,161
A,642,B,98,187
A,643,S,88,189
A,644,B,80,119
A,645,B,37,108
A,646,B,42,128
A,647,S,60,158
A,648,S,98,131
A,649,B,78,199
A,650,B,80,193
A,651,B,53,134
A,652,S,68,122
A,653,B,90,164
A,654,S,58,157
A,655,S,48,105
A,656,S,51,176
A,657,S,24,122
A,658,B,82,133
A,659,S,91,148
A,660,S,67,109
A,661,B,61,165
A,662,S,8,148
A,663,B,58,122
A,664,B,89,116
A,665,S,41,176
A,666,B,92,151
A,667,S,19,184
A,668,S,38,115
A,669,S,28,141
A,670,B,45,163
A,671,B,24,193
A,672,S,9,111
A,673,S,6,197
A,674,S,71,147
A,675,S,29,123
A,676,S,19,172
A,677,B,16,193
A,678,S,89,144
A,679,B,12,159
A,680,B,35,134
A,681,B,100,128
A,682,S,4,143
A,683,S,36,177
A,684,S,6,180
A,685,S,83,194
A,686,S,25,184
A,687,S,82,189
A,688,B,10,174
A,689,B,78,130
A,690,S,4,181
A,691,S,74,162
A,692,B,37,189
A,693,B,16,167
A,694,B,17,147
A,695,S,59,176
A,696,B,72,191
A,697,S,2,197
A,698,S,72,161
A,699,B,39,193
A,700,S,92,164
A,701,B,3,128
A,702,B,56,191
A,703,S,88,193
A,704,B,27,159
A,705,S,79,188
A,706,B,51,118
A,707,B,91,154
A,708,B,87,109
A,709,B,47,186
A,710,B,90,181
A,711,S,73,191
A,712,S,98,100
A,713,B,64,183
A,714,B,44,191
A,715,B,9,142
A,716,B,83,110
A,717,S,34,129
A,718,B,54,126
A,719,S,75,167
A,720,B,63,129
A,721,B,23,111
A,722,S,84,177
A,723,S,9,193
A,724,B,60,158
A,725,S,38,133
A,726,S,60,150
A,727,S,59,141
A,728,S,67,104
A,729,S,33,101
A,730,S,82,129
A,731,S,54,175
A,732,S,1,171
A,733,B,30,189
A,734,B,90,121
A,735,B,40,193
A,736,B,13,121
A,737,S,9,167
A,738,S,29,151
A,739,S,33,178
A,740,S,11,132
A,741,S,5,169
A,742,B,8,189
A,743,S,74,150
A,744,S,57,161
A,745,B,63,115
A,746,B,54,154
A,747,B,29,128
A,748,B,75,197
A,749,B,78,102
A,750,B,49,111
A,751,B,20,110
A,752,B,82,100
A,753,B,82,192
A,754,B,81,179
A,755,B,69,129
A,756,S,13,117
A,757,B,80,118
A,758,S,74,135
A,759,S,62,127
A,760,S,49,135
A,761,B,12,146
A,762,S,23,103
A,763,B,78,185
A,764,B,93,156
A,765,B,51,136
A,766,S,88,184
A,767,S,69,150
A,768,B,11,148
A,769,B,99,136
A,770,S,20,139
A,771,S,2,164
A,772,S,68,103
A,773,B,82,185
A,774,S,34,150
A,775,S,86,189
A,776,B,36,102
A,777,S,19,154
A,778,S,13,200
A,779,B,33,188
A,780,B,21,159
A,781,S,52,134
A,782,S,41,179
A,783,S,19,165
A,784,B,36,107
A,785,S,42,121
A,786,S,74,131
A,787,S,94,121
A,788,B,76,159
A,789,B,55,174
A,790,S,6,105
A,791,S,3,158
A,792,S,77,188
A,793,S,41,113
A,794,B,9,144
A,795,S,95,198
A,796,S,81,164
A,797,B,72,136
A,798,S,72,106
A,799,S,68,146
A,800,B,26,184
A,801,B,97,177
A,802,S,81,182
A,803,S,55,133
A,804,S,65,137
A,805,B,81,147
A,806,B,25,145
A,807,B,96,143
A,808,S,43,141
A,809,S,17,172
A,810,S,50,113
A,811,S,43,100
A,812,S,61,197
A,813,B,89,127
A,814,B,89,144
A,815,B,53,142
A,816,S,31,131
A,817,B,27,187
A,818,S,48,125
A,819,B,15,164
A,820,S,3,116
A,821,S,73,197
A,822,S,79,180
A,823,S,72,198
A,824,B,53,187
A,825,S,26,118
A,826,B,62,168
A,827,B,6,129
A,828,S,26,126
A,829,S,36,176
A,830,B,86,104
A,831,S,52,190
A,832,S,80,177
A,833,B,22,176
A,834,B,5,182
A,835,S,53,125
A,836,B,73,108
A,837,B,65,124
A,838,S,46,116
A,839,S,58,103
A,840,S,70,113
A,841,S,56,134
A,842,S,53,122
A,843,B,42,124
A,844,S,10,100
A,845,S,63,159
A,846,S,71,111
A,847,B,21,128
A,848,B,70,157
A,849,B,26,182
A,850,S,21,112
A,851,B,22,171
A,852,B,92,152
A,853,B,37,167
A,854,S,93,123
A,855,B,35,151
A,856,S,59,137
A,857,S,7,152
A,858,S,77,121
A,859,S,42,150
A,860,B,93,115
A,861,S,25,134
A,862,S,78,126
A,863,B,13,141
A,864,S,67,109
A,865,S,96,114
A,866,B,66,176
A,867,S,21,154
A,868,S,27,120
A,869,S,72,101
A,870,S,52,175
A,871,S,18,176
A,872,S,13,112
A,873,B,67,177
A,874,S,89,196
A,875,B,95,188
A,876,B,53,100
A,877,S,72,158
A,878,S,89,124
A,879,B,64,152
A,880,S,35,163
A,881,B,80,183
A,882,S,37,110
A,883,S,65,158
A,884,S,53,116
A,885,S,44,119
A,886,S,7,104
A,887,S,72,197
A,888,B,70,197
A,889,B,94,121
A,890,B,80,157
A,891,S,81,121
A,892,B,17,165
A,893,S,47,145
A,894,B,88,173
A,895,B,74,178
A,896,S,100,116
A,897,B,43,135
A,898,B,89,107
A,899,B,1,187
A,900,B,68,124
A,901,B,1,106
A,902,S,37,115
A,903,S,7,168
A,904,B,96,169
A,905,B,17,145
A,906,B,17,114
A,907,S,17,110
A,908,S,67,120
A,909,S,61,107
A,910,B,66,112
A,911,B,46,194
A,912,S,80,102
A,913,B,45,135
A,914,S,94,153
A,915,B,61,151
A,916,S,83,151
A,917,S,46,147
A,918,S,31,188
A,919,S,52,199
A,920,S,61,199
A,921,S,77,100
A,922,S,59,136
A,923,B,75,125
A,924,B,37,162
A,925,B,67,159
A,926,B,82,139
A,927,S,84,181
A,928,S,34,164
A,929,B,66,184
A,930,S,75,152
A,931,S,40,137
A,932,S,12,123
A,933,S,91,197
A,934,S,38,188
A,935,B,61,155
A,936,S,64,176
A,937,B,83,130
A,938,B,12,151
A,939,B,64,190
A,940,S,83,192
A,941,B,92,138
A,942,B,18,173
A,943,S,63,199
A,944,S,27,181
A,945,S,29,194
A,946,S,12,102
A,947,S,20,180
A,948,S,79,196
A,949,S,28,162
A,950,S,52,121
A,951,S,30,198
A,952,B,8,152
A,953,B,47,144
A,954,S,66,128
A,955,S,60,189
A,956,S,29,183
A,957,B,43,132
A,958,B,80,188
A,959,B,56,129
A,960,S,55,142
A,961,S,83,192
A,962,S,1,151
A,963,S,16,146
A,964,S,72,174
A,965,B,8,117
A,966,S,55,122
A,967,B,9,102
A,968,S,88,136
A,969,B,46,181
A,970,B,93,136
A,971,B,15,191
A,972,S,62,101
A,973,S,25,165
A,974,S,67,162
A,975,S,39,149
A,976,B,99,126
A,977,B,39,102
A,978,B,85,103
A,979,B,14,127
A,980,B,8,197
A,981,B,85,106
A,982,S,9,125
A,983,B,27,151
A,984,S,73,179
A,985,B,41,141
A,986,S,33,153
A,987,S,76,165
A,988,B,83,134
A,989,B,63,186
A,990,S,78,121
A,991,B,50,104
A,992,S,87,177
A,993,B,20,134
A,994,S,25,117
A,995,B,15,139
A,996,S,4,106
A,997,S,7,183
A,998,B,90,159
A,999,S,14,140
A,1000,B,51,159
A,1001,S,3,129
A,1002,B,81,156
A,1003,B,98,139
A,1004,S,5,148
A,1005,S,46,121
A,1006,B,43,127
A,1007,B,11,145
A,1008,S,58,125
A,1009,S,97,124
A,1010,B,56,154
A,1011,B,19,122
A,1012,B,80,113
A,1013,B,19,182
A,1014,S,97,150
A,1015,S,39,135
A,1016,S,26,127
A,1017,S,26,169
A,1018,B,95,163
A,1019,B,36,139
A,1020,B,1,165
A,1021,B,64,181
A,1022,B,4,139
A,1023,B,61,116
A,1024,S,78,120
A,1025,B,46,199
A,1026,B,48,182
A,1027,S,41,186
A,1028,B,57,193
A,1029,B,37,118
A,1030,B,47,160
A,1031,B,50,116
A,1032,B,59,176
A,1033,B,56,100
A,1034,S,97,175
A,1035,S,4,122
A,1036,B,97,171
A,1037,S,87,139
A,1038,B,68,119
A,1039,S,84,198
A,1040,B,48,188
A,1041,S,63,149
A,1042,S,23,167
A,1043,S,48,147
A,1044,B,73,170
A,1045,S,78,112
A,1046,B,72,147
A,1047,B,10,187
A,1048,S,63,170
A,1049,B,71,112
A,1050,S,65,131
A,1051,S,84,145
A,1052,S,86,184
A,1053,B,98,141
A,1054,B,38,144
A,1055,S,98,155
A,1056,S,81,148
A,1057,B,69,126
A,1058,B,33,152
A,1059,B,1,151
A,1060,S,40,114
A,1061,B,88,112
A,1062,B,49,173
A,1063,S,40,146
A,1064,B,82,163
A,1065,S,96,132
A,1066,S,52,139
A,1067,S,79,104
A,1068,S,24,172
A,1069,B,73,200
A,1070,B,45,197
A,1071,B,25,155
A,1072,S,93,187
A,1073,B,3,181
A,1074,S,9,157
A,1075,S,37,131
A,1076,S,62,109
A,1077,B,7,168
A,1078,S,100,195
A,1079,B,93,182
A,1080,B,61,178
A,1081,S,14,184
A,1082,S,43,116
A,1083,S,24,197
A,1084,S,9,170
A,1085,B,4,180
A,1086,S,14,162
A,1087,B,30,158
A,1088,S,96,132
A,1089,S,44,124
A,1090,B,70,195
A,1091,S,68,168
A,1092,B,75,190
A,1093,B,46,120
A,1094,B,38,122
A,1095,B,33,129
A,1096,B,30,113
A,1097,S,30,198
A,1098,S,19,193
A,1099,B,7,161
A,1100,B,75,132
A,1101,S,66,199
A,1102,S,60,191
A,1103,S,54,166
A,1104,B,32,126
A,1105,S,78,196
A,1106,B,68,156
A,1107,S,4,119
A,1108,S,71,181
A,1109,S,66,123
A,1110,B,42,102
A,1111,S,69,174
A,1112,B,61,142
A,1113,S,60,142
A,1114,B,77,183
A,1115,B,99,134
A,1116,S,66,121
A,1117,S,97,105
A,1118,B,19,126
A,1119,B,10,149
A,1120,S,2,129
A,1121,S,93,158
A,1122,B,85,167
A,1123,B,94,175
A,1124,S,65,182
A,1125,B,34,109
A,1126,S,97,148
A,1127,B,11,175
A,1128,S,26,193
A,1129,B,48,180
A,1130,S,38,199
A,1131,S,59,143
A,1132,S,39,165
A,1133,S,44,162
A,1134,B,83,135
A,1135,B,27,178
A,1136,B,34,155
A,1137,S,81,100
A,1138,S,42,166
A,1139,B,31,164
A,1140,S,52,139
A,1141,B,95,159
A,1142,B,17,158
A,1143,B,44,132
A,1144,B,13,103
A,1145,B,19,197
A,1146,S,32,198
A,1147,S,63,186
A,1148,B,4,102
A,1149,S,62,177
A,1150,S,39,183
A,1151,B,75,197
A,1152,S,100,181
A,1153,B,13,185
A,1154,S,74,148
A,1155,B,89,124
A,1156,B,9,147
A,1157,B,91,101
A,1158,S,44,153
A,1159,B,48,169
A,1160,S,95,155
A,1161,B,2,110
A,1162,S,2,199
A,1163,S,69,154
A,1164,S,54,146
A,1165,B,61,153
A,1166,S,54,187
A,1167,B,90,200
A,1168,B,14,100
A,1169,B,63,153
A,1170,S,56,182
A,1171,S,50,170
A,1172,S,70,105
A,1173,S,100,181
A,1174,B,53,148
A,1175,B,38,117
A,1176,S,100,123
A,1177,B,19,101
A,1178,B,17,182
A,1179,B,90,147
A,1180,B,92,167
A,1181,B,68,172
A,1182,B,27,172
A,1183,S,36,177
A,1184,B,95,148
A,1185,B,7,160
A,1186,S,58,129
A,1187,B,81,145
A,1188,S,9,185
A,1189,S,27,174
A,1190,B,73,158
A,1191,S,99,102
A,1192,S,35,118
A,1193,S,91,188
A,1194,B,100,200
A,1195,S,31,148
A,1196,S,82,166
A,1197,B,59,120
A,1198,B,7,104
A,1199,B,69,115
A,1200,B,74,108
A,1201,S,78,115
A,1202,B,81,135
A,1203,S,29,181
A,1204,S,23,160
A,1205,S,76,127
A,1206,B,78,192
A,1207,B,98,131
A,1208,S,23,115
A,1209,B,95,177
A,1210,B,13,195
A,1211,B,91,111
A,1212,S,15,200
A,1213,S,76,114
A,1214,B,13,100
A,1215,B,42,130
A,1216,S,60,124
A,1217,S,99,178
A,1218,B,64,179
A,1219,S,55,122
A,1220,S,43,167
A,1221,B,62,165
A,1222,B,40,149
A,1223,S,78,115
A,1224,B,95,195
A,1225,S,60,101
A,1226,S,50,184
A,1227,B,56,130
A,1228,S,38,108
A,1229,B,83,167
A,1230,B,64,179
A,1231,B,95,103
A,1232,S,75,125
A,1233,S,96,116
A,1234,B,22,103
A,1235,B,73,114
A,1236,S,6,165
A,1237,B,66,129
A,1238,B,1,134
A,1239,S,45,184
A,1240,B,67,160
A,1241,S,64,177
A,1242,B,29,158
A,1243,B,12,186
A,1244,S,53,172
A,1245,S,20,155
A,1246,B,80,169
A,1247,B,4,114
A,1248,S,96,129
A,1249,S,96,135
A,1250,B,4,165
A,1251,B,30,192
A,1252,B,47,188
A,1253,S,59,190
A,1254,B,92,170
A,1255,B,22,133
A,1256,S,85,175
A,1257,B,45,116
A,1258,S,85,196
A,1259,S,94,171
A,1260,S,8,192
A,1261,B,11,129
A,1262,S,22,128
A,1263,S,71,169
A,1264,B,33,176
A,1265,S,63,141
A,1266,B,84,144
A,1267,S,41,132
A,1268,B,57,196
A,1269,S,74,106
A,1270,B,81,156
A,1271,S,8,117
A,1272,S,52,189
A,1273,S,72,139
A,1274,B,56,191
A,1275,B,51,122
A,1276,B,61,171
A,1277,B,35,104
A,1278,S,68,179
A,1279,B,6,191
A,1280,S,62,176
A,1281,B,33,136
A,1282,S,30,150
A,1283,B,20,188
A,1284,B,94,122
A,1285,B,46,167
A,1286,S,6,106
A,1287,S,62,100
A,1288,S,81,145
A,1289,S,78,109
A,1290,B,80,136
A,1291,B,31,153
A,1292,S,40,159
A,1293,S,72,121
A,1294,B,81,134
A,1295,S,88,133
A,1296,S,22,170
A,1297,B,77,183
A,1298,S,22,139
A,1299,S,19,185
A,1300,S,35,178
A,1301,S,92,178
A,1302,B,30,151
A,1303,S,57,131
A,1304,S,19,146
A,1305,S,6,112
A,1306,S,7,178
A,1307,S,43,163
A,1308,S,91,100
A,1309,S,1,163
A,1310,S,57,182
A,1311,S,88,132
A,1312,B,61,134
A,1313,S,71,174
A,1314,S,65,166
A,1315,B,94,116
A,1316,B,98,192
A,1317,B,5,160
A,1318,B,94,121
A,1319,S,61,108
A,1320,S,35,157
A,1321,B,64,126
A,1322,S,96,176
A,1323,B,17,194
A,1324,S,88,102
A,1325,S,21,150
A,1326,B,63,141
A,1327,B,9,102
A,1328,B,91,197
A,1329,B,98,162
A,1330,S,43,101
A,1331,S,78,145
A,1332,S,53,117
A,1333,S,51,198
A,1334,S,2,175
A,1335,S,73,103
A,1336,S,97,194
A,1337,S,79,144
A,1338,B,82,132
A,1339,S,19,115
A,1340,S,68,162
A,1341,S,62,184
A,1342,B,62,111
A,1343,S,44,128
A,1344,B,26,147
A,1345,B,10,134
A,1346,B,16,122
A,1347,S,3,182
A,1348,S,58,182
A,1349,S,67,154
A,1350,S,7,165
A,1351,S,53,118
A,1352,S,96,166
A,1353,B,21,190
A,1354,B,74,195
A,1355,S,75,138
A,1356,B,32,115
A,1357,B,99,176
A,1358,S,55,137
A,1359,S,83,126
A,1360,B,89,119
A,1361,S,11,168
A,1362,S,95,182
A,1363,B,33,143
